product_id,store_name,product_name,brand,price_eur,last_updated,city
CP0069,Lidl,Toilet Paper - Cien,CIEN,3.17,2026-01-04T00:00:00,Milan
CP0070,Lidl,Kitchen Towels 4pcs,W5,3.12,2026-01-04T04:46:00,Milan
CP0071,Lidl,Multi Surface Cleaner,Combino,2.86,2026-03-25T23:40:00,Milan
CP0072,Lidl,Bleach 2l,Combino,2.84,2026-04-06T00:00:00,Milan
CP0073,Lidl,Shampoo,W5,2.41,2026-01-14T11:08:00,Milan
CP0074,Lidl,Combino Conditioner,Combino,0.0,2026-04-20T00:00:00,Milan
CP0075,Lidl,Milbona Hand Soap,Milbona,2.61,2026-02-02T00:00:00,Milan
CP0076,Lidl,Galbani Body Wash,Galbani,3.0,2026-01-14T00:00:00,Milan
CP0077,LIDL,Toothpaste,Sondey,5.22,2026-02-14T23:46:00,Milan
CP0078,Lidl,Mozzarella Premium,Italiamo,2.24,2026-01-06T22:09:00,Milan
CP0079,Lidl,Mozzarella di Bufala Premium 93.75g,Sondey,2.38,2026-04-03T00:05:00,Milan
CP0080,Lidl,Chef Select Fior di latte mozzarella Premium,Chef Select,1.85,2026-03-22T00:00:00,Milan
CP0081,Lidl,Greek Yogurt Premium - Italiamo,Italiamo,2.89,2026-03-25T09:14:00,Milan
CP0082,Lidl,Strawberry Yogurt Premium - Italiamo,Italiamo,2.45,2026-02-20T00:00:00,Milan
CP0083,Lidl,Chef Select Plain Yogurt Premium, Chef Select,2.27,2026-01-15T00:00:00,Milan
CP0084,Lidl,Whole Milk Premium,Freshona,0.0,2026-03-04T00:00:00,Milan
CP0085,Lidl,Semi-skimmed Milk Premium,Granarolo,2.73,2026-03-07T00:00:00,Milan
CP0086,Lidl,LACTOSE FREE MILK PREMIUM,Mulino Bianco,2.16,2026-02-19T00:00:00,Milan
CP0087,Lidl,Unsalted Butter Premium,Sondey,1.37,2026-04-18T00:00:00,Milan
CP0088,Lidl, Salted Butter Premium 312.5g ,Combino,1.25,2026-02-13T00:00:00,Milan
CP0089,Lidl,Parmigiano Reggiano Premium,Ferrero,2.84,2026-04-28T00:00:00,Milan
CP0090,Lidl,Gorgonzola Premium - Rio Mare,Rio Mare,2.18,2026-01-25T05:26:00,Milan
CP0091,Lidl,Ricotta Premium - Combino, Combino ,1.62,2026-02-23T16:49:00,Milan
CP0092,Lidl,WHOLE WHEAT BREAD PREMIUM 500G,W5,0.0,2026-04-26T02:04:00,Milan
CP0093,Lidl,Ciabatta Premium,W5,3.21,2026-03-04T00:00:00,Milan
CP0094,Lidl,Granarolo Sandwich Bread Premium,Granarolo,2.59,2026-03-02T00:00:00,Milan
CP0095,Lidl,W5 Butter Croissant Premium,W5,2.8,2026-01-13T06:31:00,Milan
CP0096,Lidl,Freshona Chocolate Croissant Premium,Freshona,2.46,2026-01-18T00:00:00,Milan
CP0097,Lidl,Chocolate Chip Cookies Premium 450g,Sondey,2.02,2026-01-28T00:00:00,Milan
CP0098,Lidl,Digestive Biscuits Premium,Chef Select,2.3,2026-04-26T00:00:00,Milan
CP0099,Lidl,Cherry Tomatoes Premium,Mutti,2.0,2026-02-28T08:04:00,Milan
CP0100,Lidl,Round Tomatoes Premium - Sondey,Sondey,2.56,2026-02-15T00:00:00,Milan
CP0101,Lidl,Iceberg Lettuce Premium - Aia,Aia,2.56,2026-01-10T00:00:00,Milan
CP0102,Lidl,ROCKET SALAD PREMIUM - GRANAROLO,Granarolo,2.58,2026-01-07T00:00:00,Milan
CP0103,Lidl,Sondey Golden Apples Premium,Sondey,3.37,2026-02-07T05:44:00,Milan
CP0104,Lidl,Pink Lady Apples Premium,Sondey,2.7,2026-04-11T00:00:00,Milan
CP0105,Lidl,Bananas Premium,W5,2.75,2026-03-16T00:00:00,Milan
CP0106,Lidl,Potatoes Premium,Rio Mare,3.23,2026-02-02T09:36:00,Milan
CP0107,Lidl,Chicken Breast Premium,W5,3.14,2026-02-27T00:00:00,Milan
CP0108,Lidl,Rio Mare Chicken Thighs Premium,Rio Mare,4.89,2026-02-26T00:00:00,Milan
CP0109,Lidl,Minced Beef Premium,Combino,5.38,2026-01-29T00:00:00,Milan
CP0110,Lidl,Beef Steak Premium,Freshona,5.85,2026-01-10T00:00:00,Milan
CP0111,Lidl,Prosciutto Cotto Premium - Combino,Combino,7.6,2026-03-10T00:00:00,Milan
CP0112,Lidl,Bellarom Salame Milano Premium ,Bellarom,3.85,2026-01-10T06:01:00,Milan
CP0113,Lidl,Spaghetti Premium 375g,Milbona,2.76,2026-03-10T00:00:00,Milan
CP0114,Lidl,Penne Rigate Premium - Milbona,Milbona,1.96,2026-01-28T00:00:00,Milan
CP0115,Lidl,Granarolo Fusilli Premium,Granarolo,2.15,2026-02-24T00:00:00,Milan
CP0116,Lidl,Chef Select Carnaroli Rice Premium,Chef Select,2.82,2026-01-02T00:00:00,Milan
CP0117,Lidl,Basmati Rice Premium,Combino,2.95,2026-03-25T15:26:00,Milan
CP0118,Lidl,Tomato Passata Premium - Sondey,Sondey,2.52,2026-04-25T12:46:00,Milan
CP0119,Lidl,PESTO GENOVESE PREMIUM,Milbona,0.0,2026-04-10T00:00:00,Milan
CP0120,Lidl,Extra Virgin Olive Oil Premium - Rio Mare,Rio Mare,3.12,2026-01-12T13:59:00,Milan
CP0121,Lidl,Sunflower Oil Premium - Chef Select,Chef Select,2.46,2026-04-21T22:02:00,Milan
CP0122,Lidl,All Purpose Flour Premium - Cien,Cien,0.0,2026-01-22T00:00:00,Milan
CP0123,LIDL, Aia 00 Flour Premium,Aia,2.79,2026-02-03T00:00:00,Milan
CP0124,Lidl,White Sugar Premium - Rio Mare,Rio Mare,3.05,2026-03-13T02:43:00,Milan
CP0125,Lidl,Parmalat Brown Sugar Premium ,Parmalat,2.48,2026-01-01T00:00:00,Milan
CP0126,Lidl,Ground Coffee Premium 187.5g,Cien,2.22,2026-04-08T00:00:00,Milan
CP0127,Lidl,Coffee Beans Premium - Chef Select,Chef Select,1.74,2026-01-03T00:00:00,Milan
CP0128,Lidl,Corn Flakes Premium,W5,0.0,2026-04-07T00:00:00,Milan
CP0129,Lidl,Muesli Premium - Aia,Aia,2.53,2026-01-28T00:00:00,Milan
CP0130,Lidl,Margherita Pizza Premium,Sondey,2.44,2026-03-31T06:43:00,Milan
CP0131,Lidl,Italiamo Vegetable Pizza Premium,italiamo,2.64,2026-02-02T15:39:00,Milan
CP0132,Lidl,Frozen Peas Premium,Freshona,4.05,2026-03-10T22:39:00,Milan
CP0133,Lidl,Frozen Spinach Premium 337.5g,Cien,4.06,2026-01-03T00:57:00,Milan
CP0134,Lidl,Frozen Salmon Fillets Premium - Bellarom,BELLAROM,3.32,2026-01-22T00:00:00,Milan
CP0135,Lidl,Fish Fingers Premium - Combino,Combino,3.55,2026-03-21T17:48:00,Milan
CP0136,Lidl,Still Water Premium,De Cecco,2.24,2026-04-09T01:22:00,Milan
CP0137,Lidl,Sparkling Water Premium 1.12l,Barilla,2.24,2026-01-13T18:42:00,Milan
CP0138,Lidl,Orange Juice Premium - Chef Select,Chef Select,1.45,2026-03-21T00:00:00,Milan
CP0139,Lidl,Apple Juice Premium - Italiamo,Italiamo,1.54,2026-01-13T19:06:00,Milan
CP0140,Lidl,Italiamo Cola Premium,Italiamo,2.06,2026-04-07T06:36:00,Milan
CP0141,Lidl,Lemon Soda Premium 1.5l,W5,1.89,2026-03-10T06:24:00,Milan
CP0142,lidl, Green Tea Premium,Lavazza,0.0,2026-03-02T00:00:00,Milan
CP0143,Lidl,Black Tea Premium,Italiamo,1.79,2026-02-06T00:00:00,Milan
CP0144,Lidl,Dish Soap Premium - Parmalat,Parmalat,5.27,2026-04-30T00:00:00,Milan
CP0145,Lidl,Laundry Detergent Premium 1.5l,Aia,5.04,2026-03-18T16:14:00,Milan
CP0146,Lidl,Combino Toilet Paper Premium,Combino,3.42,2026-03-13T13:57:00,Milan
CP0147,Lidl,Chef Select Kitchen Towels Premium,Chef Select,5.2,2026-03-01T00:00:00,Milan
CP0148,Lidl,Cien Multi Surface Cleaner Premium,Cien,5.37,2026-04-14T00:00:00,Milan
CP0149,Lidl, Bleach Premium 1.5l ,Milbona,5.01,2026-01-06T00:00:00,Milan
CP0150,Lidl,Shampoo Premium,W5,4.68,2026-04-14T20:10:00,Milan
CP0151,Lidl,Conditioner Premium 250ml,bellarom,5.58,2026-03-03T00:00:00,Milan
CP0152,Lidl, Hand Soap Premium 450ml ,Ferrero,2.44,2026-04-02T00:00:00,Milan
CP0153,Lidl,Body Wash Premium 500ml,COMBINO,4.49,2026-02-17T00:00:00,Milan
CP0154,Lidl,Combino Toothpaste Premium,Combino,2.41,2026-04-15T00:00:00,Milan
CP0155,Lidl,Mozzarella Bio 156.25g,De Cecco,1.16,2026-02-25T00:00:00,Milan
CP0156,Lidl,Mozzarella di Bufala Bio 156.25g,Chef Select,2.53,2026-03-02T01:26:00,Milan
CP0157,LIDL,Fior di latte mozzarella Bio - Chef Select,Chef Select,2.75,2026-03-10T05:39:00,Milan
CP0158,Lidl,Greek Yogurt Bio - Italiamo,Italiamo,1.99,2026-04-05T00:00:00,Milan
CP0159,Lidl, Strawberry Yogurt Bio - Cien ,Cien,2.15,2026-01-06T22:52:00,Milan
CP0160,Lidl,Plain Yogurt Bio - Bellarom ,Bellarom,2.71,2026-03-13T13:00:00,Milan
CP0161,Lidl,Whole Milk Bio - Milbona,Milbona,2.02,2026-04-06T00:00:00,Milan
CP0162,Lidl,Lavazza Semi-skimmed Milk Bio,Lavazza,2.79,2026-03-15T07:14:00,Milan
CP0163,Lidl,Aia Lactose Free Milk Bio,Aia,2.0,2026-02-14T18:26:00,Milan
CP0164,Lidl,Unsalted Butter Bio,W5,1.46,2026-01-03T23:30:00,Milan
CP0165,lidl,Salted Butter Bio - Freshona,Freshona,2.95,2026-01-25T00:00:00,Milan
CP0166,Lidl,Chef Select Parmigiano Reggiano Bio , Chef Select ,2.55,2026-04-08T00:00:00,Milan
CP0167,Lidl,Gorgonzola Bio,Milbona,1.86,2026-02-04T00:00:00,Milan
CP0168,Lidl,W5 Ricotta Bio,W5,1.93,2026-04-02T00:00:00,Milan
CP0169,Lidl,Whole Wheat Bread Bio 750g,Bellarom,1.7,2026-03-06T00:00:00,Milan
CP0170,Lidl,Ciabatta Bio - Sondey,Sondey ,2.08,2026-03-17T00:00:00,Milan
CP0171,Lidl,Sandwich Bread Bio 550g, Galbani,2.7,2026-03-07T00:00:00,Milan
CP0172,Lidl,Freshona Butter Croissant Bio,Freshona,2.36,2026-01-09T23:20:00,Milan
CP0173,Lidl,Chocolate Croissant Bio - Chef Select,Chef Select,2.84,2026-04-01T00:00:00,Milan
CP0174,Lidl,Chocolate Chip Cookies Bio 375g,Freshona,3.29,2026-02-13T00:00:00,Milan
CP0175,Lidl,Digestive Biscuits Bio - Combino,Combino,2.85,2026-03-22T00:00:00,Milan
CP0176,Lidl,Cien Cherry Tomatoes Bio,Cien,1.94,2026-01-20T00:00:00,Milan
CP0177,Lidl,Round Tomatoes Bio,Bellarom,1.48,2026-03-29T18:17:00,Milan
CP0178,Lidl,Chef Select Iceberg Lettuce Bio,Chef Select,1.86,2026-01-16T00:00:00,Milan
CP0179,Lidl,rocket salad bio - w5, W5,1.94,2026-04-22T00:00:00,Milan
CP0180,Lidl,Golden Apples Bio,Sondey,3.51,2026-02-26T08:01:00,Milan
CP0181,Lidl,Pink Lady Apples Bio,W5,2.0,2026-04-02T00:00:00,Milan
CP0182,Lidl,Bananas Bio - Combino,Combino,1.82,2026-03-12T00:00:00,Milan
CP0183,Lidl,Potatoes Bio - Aia,Aia,1.53,2026-03-13T00:00:00,Milan
CP0184,Lidl,W5 Chicken Breast Bio,W5,7.03,2026-01-05T00:00:00,Milan
CP0185,Lidl,Chicken Thighs Bio 625g,Milbona,5.85,2026-03-19T00:00:00,Milan
CP0186,Lidl,Freshona Minced Beef Bio,Freshona,3.18,2026-01-19T00:00:00,Milan
CP0187,Lidl,Beef Steak Bio - Parmalat,Parmalat,3.2,2026-03-09T08:13:00,Milan
CP0188,Lidl,Prosciutto Cotto Bio,Aia,4.39,2026-02-15T02:39:00,Milan
CP0189,Lidl,Salame Milano Bio - W5,W5,3.58,2026-02-11T16:53:00,Milan
CP0190,Lidl,Milbona Spaghetti Bio,Milbona,3.28,2026-02-08T00:00:00,Milan
CP0191,Lidl,Penne Rigate Bio,W5,2.32,2026-01-30T00:00:00,Milan
CP0192,Lidl,Fusilli Bio,Bellarom,2.5,2026-01-22T17:04:00,Milan
CP0193,Lidl,Cien Carnaroli Rice Bio ,Cien,3.23,2026-03-19T16:09:00,Milan
CP0194,Lidl,Basmati Rice Bio,Chef Select,2.06,2026-03-06T00:00:00,Milan
CP0195,Lidl,Tomato Passata Bio,Combino,1.99,2026-01-21T00:00:00,Milan
CP0196,Lidl,Pesto Genovese Bio,Sondey,2.92,2026-03-19T00:00:00,Milan
CP0197,Lidl,Extra Virgin Olive Oil Bio - Bellarom,Bellarom,3.0,2026-01-11T00:00:00,Milan
CP0198,Lidl,Sunflower Oil Bio - Combino,COMBINO,2.75,2026-02-27T07:12:00,Milan
CP0199,Lidl,Aia All Purpose Flour Bio,Aia,3.13,2026-04-26T00:00:00,Milan
CP0200,Lidl,Freshona 00 Flour Bio,Freshona,3.08,2026-03-19T17:31:00,Milan
CP0201,Lidl,Milbona White Sugar Bio,Milbona,3.82,2026-03-06T00:00:00,Milan
CP0202,Lidl,brown sugar bio 1.25kg,W5,3.17,2026-02-03T00:00:00,Milan
CP0203,Lidl,Ground Coffee Bio,Italiamo,4.29,2026-01-09T00:00:00,Milan
CP0204,Lidl,Coffee Beans Bio,Cien ,2.92,2026-03-14T00:00:00,Milan
CP0205,Lidl,Corn Flakes Bio - W5,W5,3.75,2026-04-18T21:00:00,Milan
CP0206,Lidl,Milbona Muesli Bio,Milbona,3.21,2026-03-08T00:00:00,Milan
CP0207,Lidl,Combino Margherita Pizza Bio,Combino,4.62,2026-03-17T00:00:00,Milan
CP0208,Lidl,Vegetable Pizza Bio - Rio Mare,Rio Mare,2.13,2026-01-01T07:09:00,Milan
CP0209,Lidl,Frozen Peas Bio,Chef Select,3.12,2026-02-27T00:00:00,Milan
CP0210,Lidl,Frozen Spinach Bio 450g,Chef Select,3.44,2026-03-05T00:00:00,Milan
CP0211,Lidl,Bellarom Frozen Salmon Fillets Bio,Bellarom,5.06,2026-04-30T14:42:00,Milan
CP0212,Lidl,Fish Fingers Bio 300g,Bellarom,3.56,2026-02-27T02:07:00,Milan
CP0213,Lidl,Still Water Bio 1.88l,W5,1.46,2026-04-28T00:00:00,Milan
CP0214,Lidl,Sparkling Water Bio 1.5l,Galbani,1.06,2026-03-27T00:00:00,Milan
CP0215,Lidl,Orange Juice Bio,Sondey,1.91,2026-04-01T18:43:00,Milan
CP0216,Lidl,W5 Apple Juice Bio,W5,1.01,2026-03-03T21:55:00,Milan
CP0217,Lidl,Combino Cola Bio,Combino,0.92,2026-04-25T00:00:00,Milan
CP0218,Lidl,Lemon Soda Bio - Chef Select,Chef Select,0.96,2026-03-11T00:00:00,Milan
CP0219,Lidl,Green Tea Bio - Milbona,Milbona,1.04,2026-03-14T00:00:00,Milan
CP0220,Lidl,Black Tea Bio - Freshona,Freshona,1.19,2026-04-05T00:00:00,Milan
CP0221,Lidl,Dish Soap Bio - Combino,Combino,3.12,2026-02-09T00:00:00,Milan
CP0222,Lidl,W5 Laundry Detergent Bio,W5,5.99,2026-04-12T00:00:00,Milan
CP0223,Lidl,Toilet Paper Bio 12pcs,Milbona,3.07,2026-02-10T00:00:00,Milan
CP0224,Lidl,Kitchen Towels Bio 6pcs,W5,6.19,2026-01-17T00:00:00,Milan
CP0225,Lidl,Multi Surface Cleaner Bio - De Cecco,De Cecco,3.21,2026-04-21T11:53:00,Milan
CP0226,Lidl,Bleach Bio 2l,Sondey ,5.37,2026-02-03T00:00:00,Milan
CP0227,Lidl,Shampoo Bio,Mutti,4.92,2026-03-11T00:00:00,Milan
CP0228,Lidl,Conditioner Bio 250ml,Freshona,3.83,2026-02-05T00:00:00,Milan
CP0229,Lidl,Hand Soap Bio,Chef Select,2.65,2026-01-23T00:00:00,Milan
CP0230,Lidl,Body Wash Bio,Combino,4.61,2026-04-24T00:00:00,Milan
CP0231,Lidl, Toothpaste Bio 56.25ml ,W5,3.26,2026-03-25T00:00:00,Milan
CP0232,Lidl,Milbona Mozzarella Family Pack,Milbona,2.34,2026-03-27T00:00:00,Milan
CP0233,Lidl,Mozzarella di Bufala Family Pack - Milbona,Milbona,2.98,2026-01-25T00:00:00,Milan
CP0234,Lidl,Italiamo Fior di latte mozzarella Family Pack,Italiamo,2.08,2026-02-24T12:22:00,Milan
CP0235,Lidl,greek yogurt family pack 127.5g,Combino,1.63,2026-03-09T00:00:00,Milan
CP0236,Lidl,Strawberry Yogurt Family Pack - Freshona,Freshona,1.57,2026-02-20T00:00:00,Milan
CP0237,Lidl,Plain Yogurt Family Pack - Mutti,Mutti,1.42,2026-02-26T00:00:00,Milan
CP0238,Lidl,Whole Milk Family Pack 1l,Barilla,1.18,2026-03-31T00:18:00,Milan
CP0239,Lidl,Semi-skimmed Milk Family Pack - W5,W5,1.37,2026-01-02T09:03:00,Milan
CP0240,Lidl,Lactose Free Milk Family Pack 0.75l,Milbona,1.31,2026-04-18T00:00:00,Milan
CP0241,Lidl,Unsalted Butter Family Pack - Combino,Combino,2.91,2026-01-20T00:00:00,Milan
CP0242,Lidl,Salted Butter Family Pack - Chef Select,Chef Select,1.5,2026-04-02T00:00:00,Milan
CP0243,Lidl,PARMIGIANO REGGIANO FAMILY PACK 150G, Combino,1.32,2026-04-08T00:00:00,Milan
CP0244,Lidl,Chef Select Gorgonzola Family Pack,Chef Select,2.56,2026-04-07T00:00:00,Milan
CP0245,Lidl,Ricotta Family Pack,Cien,2.96,2026-04-23T08:34:00,Milan
CP0246,Lidl,Bellarom Whole Wheat Bread Family Pack,Bellarom ,2.81,2026-03-24T16:42:00,Milan
CP0247,Lidl,chef select ciabatta family pack,Chef Select,2.57,2026-04-09T15:59:00,Milan
CP0248,Lidl,Sandwich Bread Family Pack - W5,W5,2.77,2026-01-17T11:17:00,Milan
CP0249,Lidl,Milbona Butter Croissant Family Pack,Milbona,2.59,2026-01-17T18:41:00,Milan
CP0250,Lidl,CHOCOLATE CROISSANT FAMILY PACK - W5,W5,1.34,2026-04-18T00:00:00,Milan
CP0251,Lidl,Chocolate Chip Cookies Family Pack,Barilla,1.5,2026-01-17T21:53:00,Milan
CP0252,Lidl,Digestive Biscuits Family Pack - Cien,Cien,2.61,2026-05-01T00:00:00,Milan
CP0253,Lidl,Sondey Cherry Tomatoes Family Pack,Sondey,1.68,2026-04-21T00:00:00,Milan
CP0254,Lidl,Milbona Round Tomatoes Family Pack,Milbona,1.8,2026-01-26T17:35:00,Milan
CP0255,Lidl,Bellarom Iceberg Lettuce Family Pack,Bellarom,2.46,2026-02-21T00:00:00,Milan
CP0256,Lidl,Mulino Bianco Rocket Salad Family Pack,Mulino Bianco,1.44,2026-04-28T00:00:00,Milan
CP0257,Lidl,Golden Apples Family Pack,Bellarom,1.71,2026-01-23T00:00:00,Milan
CP0258,Lidl,Pink Lady Apples Family Pack,Sondey,3.6,2026-03-15T00:00:00,Milan
CP0259,Lidl,Bananas Family Pack - Milbona,Milbona,2.45,2026-04-04T00:00:00,Milan
CP0260,Lidl,Potatoes Family Pack 2kg,Cien,1.89,2026-01-15T00:00:00,Milan
CP0261,Lidl, Chicken Breast Family Pack - Bellarom ,Bellarom,5.9,2026-02-09T09:20:00,Milan
CP0262,Lidl,Cien Chicken Thighs Family Pack,Cien,4.58,2026-04-09T00:00:00,Milan
CP0263,Lidl,Bellarom Minced Beef Family Pack,Bellarom,5.54,2026-05-01T00:00:00,Milan
CP0264,Lidl,Beef Steak Family Pack,Cien ,5.87,2026-04-19T00:00:00,Milan
CP0265,Lidl,Ferrero Prosciutto Cotto Family Pack,Ferrero,3.21,2026-02-10T23:20:00,Milan
CP0266,Lidl,Salame Milano Family Pack 75g,Chef Select,5.1,2026-04-16T00:00:00,Milan
CP0267,Lidl,Spaghetti Family Pack - Combino,Combino,1.98,2026-01-03T00:00:00,Milan
CP0268,LIDL,Cien Penne Rigate Family Pack,Cien,2.8,2026-03-08T00:00:00,Milan
CP0269,Lidl,Fusilli Family Pack - Cien,Cien,2.0,2026-02-17T00:00:00,Milan
CP0270,Lidl,Carnaroli Rice Family Pack - W5,W5,0.0,2026-01-29T14:43:00,Milan
CP0271,lidl,Milbona Basmati Rice Family Pack,Milbona,3.85,2026-03-29T13:16:00,Milan
CP0272,Lidl,Tomato Passata Family Pack - Bellarom,Bellarom,3.41,2026-04-24T00:00:00,Milan
CP0273,Lidl,Pesto Genovese Family Pack - Milbona,Milbona,2.63,2026-04-29T09:49:00,Milan
CP0274,Lidl,Extra Virgin Olive Oil Family Pack,sondey,4.11,2026-02-23T04:29:00,Milan
CP0275,Lidl,Sunflower Oil Family Pack 1.5l,Ferrero,1.94,2026-01-27T00:00:00,Milan
CP0276,Lidl,Combino All Purpose Flour Family Pack,Combino,4.23,2026-03-05T08:13:00,Milan
CP0277,Lidl,Mutti 00 Flour Family Pack,Mutti,2.75,2026-01-09T07:49:00,Milan
