product_id,store_name,product_name,brand,price_eur,last_updated,city
CP0048,Conad,Brown Sugar,Aia,3.83,2026-01-07T00:00:00,Milan
CP0049,Conad,Conad Ground Coffee,Conad,4.62,2026-04-03T00:00:00,Milan
CP0050,Conad,Coffee Beans,Conad Kids,0.0,2026-04-17T00:00:00,Milan
CP0051,Conad,Corn Flakes,Conad,3.86,2026-03-07T23:28:00,Milan
CP0052,Conad,Muesli,Verso Natura,3.39,2026-01-07T00:00:00,Milan
CP0053,Conad,Margherita Pizza,Conad Kids,2.98,2026-02-06T00:00:00,Milan
CP0054,Conad,Piacersi Vegetable Pizza,piacersi,5.32,2026-02-15T00:00:00,Milan
CP0055,Conad,Frozen Peas 450g,RIO MARE,4.17,2026-04-17T06:28:00,Milan
CP0056,Conad,Frozen Spinach,Sapori e Dintorni,3.46,2026-04-26T00:00:00,Milan
CP0057,Conad,Conad Kids Frozen Salmon Fillets confezione,Conad Kids,3.12,2026-02-01T05:39:00,Milan
CP0058,Conad,Fish Fingers 300g,Galbani,5.25,2026-03-13T00:00:00,Milan
CP0059,Conad,Verso Natura Still Water,Verso Natura,2.07,2026-03-18T10:48:00,Milan
CP0060,Conad,Sparkling Water 1.5l,sapori e dintorni,1.74,2026-02-08T16:29:00,Milan
CP0061,Conad,Orange Juice, Petfriends ,1.8,2026-04-13T22:29:00,Milan
CP0062,Conad,Conad Kids Apple Juice confezione, Conad Kids ,2.51,2026-01-22T02:16:00,Milan
CP0063,conad,COLA 1.5L,Piacersi,2.5,2026-03-02T00:00:00,Milan
CP0064,Conad,Piacersi Lemon Soda,Piacersi,1.17,2026-01-23T00:00:00,Milan
CP0065,conad,Mulino Bianco Green Tea confezione,Mulino Bianco,1.05,2026-02-17T00:00:00,Milan
CP0066,Conad,Black Tea,Rio Mare,0.0,2026-04-29T16:55:00,Milan
CP0067,Conad,Conad Dish Soap,Conad,4.32,2026-02-28T00:00:00,Milan
CP0068,Conad,Laundry Detergent,Mutti,4.06,2026-01-06T15:02:00,Milan
CP0069,Conad,Toilet Paper 8pcs,Mulino Bianco,5.69,2026-03-22T00:30:00,Milan
CP0070,Conad,Kitchen Towels,Lavazza,5.21,2026-04-07T00:00:00,Milan
CP0071,Conad, Piacersi Multi Surface Cleaner ,Piacersi,3.71,2026-03-26T01:57:00,Milan
CP0072,Conad,Bleach 2l,Conad Kids,0.0,2026-04-07T00:00:00,Milan
CP0073,Conad,Shampoo 250ml,Petfriends,4.45,2026-04-23T12:20:00,Milan
CP0074,Conad,Conditioner 250ml, Petfriends ,3.94,2026-02-23T00:00:00,Milan
CP0075,Conad,Lavazza Hand Soap,Lavazza,5.24,2026-02-21T00:00:00,Milan
CP0076,Conad,body wash,CONAD,4.94,2026-01-25T00:00:00,Milan
CP0077,Conad,Granarolo Toothpaste,Granarolo,5.56,2026-03-18T04:17:00,Milan
CP0078,Conad,Mozzarella Premium,De Cecco,1.41,2026-03-17T00:00:00,Milan
CP0079,Conad,Mozzarella di Bufala Premium 93.75g,Sapori e Dintorni,2.79,2026-03-08T17:40:00,Milan
CP0080,Conad,Verso Natura Fior di latte mozzarella Premium confezione,Verso Natura,2.48,2026-03-11T00:00:00,Milan
CP0081,Conad,Piacersi Greek Yogurt Premium confezione,Piacersi,1.72,2026-02-18T00:00:00,Milan
CP0082,Conad,Strawberry Yogurt Premium 2pcs,Petfriends,1.65,2026-01-01T00:00:00,Milan
CP0083,Conad,Conad Plain Yogurt Premium confezione,Conad,2.49,2026-01-03T00:00:00,Milan
CP0084,Conad,Whole Milk Premium,Petfriends,2.09,2026-01-01T00:00:00,Milan
CP0085,CONAD,Semi-skimmed Milk Premium 1.5l,Piacersi,0.0,2026-02-01T00:00:00,Milan
CP0086,Conad,Mutti Lactose Free Milk Premium confezione,Mutti,2.8,2026-02-11T01:14:00,Milan
CP0087,Conad, Conad Kids Unsalted Butter Premium ,Conad Kids,1.91,2026-03-24T00:00:00,Milan
CP0088,Conad,Salted Butter Premium,Verso Natura,2.64,2026-04-27T00:00:00,Milan
CP0089,Conad,Conad Kids Parmigiano Reggiano Premium,Conad Kids,1.69,2026-03-17T14:35:00,Milan
CP0090,Conad,Gorgonzola Premium 112.5g,Conad,3.17,2026-02-20T00:00:00,Milan
CP0091,Conad,Conad Kids Ricotta Premium,Conad Kids,1.81,2026-03-28T00:00:00,Milan
CP0092,Conad,Whole Wheat Bread Premium,Sapori e Dintorni,2.46,2026-04-17T00:00:00,Milan
CP0093,Conad, Sapori e Dintorni Ciabatta Premium ,Sapori e Dintorni,1.9,2026-02-06T10:06:00,Milan
CP0094,Conad,Sandwich Bread Premium 825g,Ferrero,3.54,2026-01-07T00:00:00,Milan
CP0095,Conad,Butter Croissant Premium,Petfriends,3.13,2026-01-03T00:00:00,Milan
CP0096,Conad,Aia Chocolate Croissant Premium,Aia,1.42,2026-03-21T00:36:00,Milan
CP0097,CONAD,Barilla Chocolate Chip Cookies Premium confezione,Barilla,1.67,2026-04-09T00:00:00,Milan
CP0098,Conad,Sapori e Dintorni Digestive Biscuits Premium confezione,Sapori e Dintorni,2.68,2026-04-20T05:53:00,Milan
CP0099,Conad,Cherry Tomatoes Premium 750g,De Cecco,3.55,2026-04-16T00:00:00,Milan
CP0100,Conad,Verso Natura Round Tomatoes Premium confezione,Verso Natura,3.34,2026-03-11T00:00:00,Milan
CP0101,Conad,Conad Iceberg Lettuce Premium confezione,Conad,1.86,2026-03-25T17:54:00,Milan
CP0102,Conad,Conad Kids Rocket Salad Premium confezione,Conad Kids,2.29,2026-04-28T00:00:00,Milan
CP0103,Conad,Petfriends Golden Apples Premium confezione,Petfriends,3.92,2026-01-25T00:00:00,Milan
CP0104,Conad,Pink Lady Apples Premium 1kg,Granarolo,2.97,2026-03-29T00:00:00,Milan
CP0105,Conad,Bananas Premium 0.75kg,Conad Kids,3.17,2026-01-30T03:37:00,Milan
CP0106,Conad,Potatoes Premium 2kg,Conad Kids,2.59,2026-01-08T15:08:00,Milan
CP0107,Conad,Verso Natura Chicken Breast Premium confezione,Verso Natura,3.93,2026-01-30T00:00:00,Milan
CP0108,Conad,Chicken Thighs Premium,Parmalat,5.49,2026-03-19T00:00:00,Milan
CP0109,Conad, Minced Beef Premium ,Verso Natura,6.9,2026-01-14T00:00:00,Milan
CP0110,Conad,Beef Steak Premium 300g,Petfriends,3.85,2026-02-21T00:00:00,Milan
CP0111,Conad,Sapori e Dintorni Prosciutto Cotto Premium,Sapori e Dintorni,5.41,2026-02-26T18:55:00,Milan
CP0112,Conad,Aia Salame Milano Premium,Aia,5.85,2026-02-14T12:57:00,Milan
CP0113,Conad,Piacersi Spaghetti Premium,Piacersi,1.85,2026-04-30T00:00:00,Milan
CP0114,Conad,Penne Rigate Premium,Verso Natura,4.14,2026-03-28T00:00:00,Milan
CP0115,Conad,Fusilli Premium,Conad,3.61,2026-03-02T00:00:00,Milan
CP0116,Conad,Sapori e Dintorni Carnaroli Rice Premium,Sapori e Dintorni,3.21,2026-03-19T21:49:00,Milan
CP0117,Conad,Petfriends Basmati Rice Premium confezione,Petfriends,4.33,2026-02-02T00:00:00,Milan
CP0118,Conad,PIACERSI TOMATO PASSATA PREMIUM,Piacersi,2.38,2026-03-06T00:00:00,Milan
CP0119,Conad,Sapori e Dintorni Pesto Genovese Premium confezione,Sapori e Dintorni,3.21,2026-02-21T00:00:00,Milan
CP0120,Conad,Petfriends Extra Virgin Olive Oil Premium confezione,petfriends,3.37,2026-03-21T00:00:00,Milan
CP0121,Conad,Sunflower Oil Premium,Piacersi,3.6,2026-03-03T00:00:00,Milan
CP0122,Conad,All Purpose Flour Premium 1.25kg,Petfriends,3.3,2026-02-25T00:00:00,Milan
CP0123,Conad,00 Flour Premium 1.5kg,Petfriends,4.38,2026-04-08T11:50:00,Milan
CP0124,Conad,Conad White Sugar Premium,Conad,1.83,2026-01-04T00:00:00,Milan
CP0125,Conad,Brown Sugar Premium,Piacersi,2.93,2026-04-14T22:05:00,Milan
CP0126,Conad,Conad Kids Ground Coffee Premium confezione,Conad Kids,0.0,2026-03-17T00:00:00,Milan
CP0127,Conad,Conad Coffee Beans Premium confezione,Conad,4.0,2026-03-13T03:40:00,Milan
CP0128,Conad,Corn Flakes Premium 375g,Verso Natura,3.61,2026-03-09T00:00:00,Milan
CP0129,Conad,Verso Natura Muesli Premium confezione,Verso Natura,4.61,2026-04-10T21:30:00,Milan
CP0130,Conad,Verso Natura Margherita Pizza Premium confezione,Verso Natura,5.14,2026-03-12T09:04:00,Milan
CP0131,Conad,Vegetable Pizza Premium 570g,Sapori e Dintorni,0.0,2026-04-17T00:00:00,Milan
CP0132,Conad,Frozen Peas Premium 450g,Ferrero,2.28,2026-04-16T01:48:00,Milan
CP0133,Conad,Piacersi Frozen Spinach Premium confezione,Piacersi,2.93,2026-01-01T00:00:00,Milan
CP0134,Conad,Frozen Salmon Fillets Premium 300g,Verso Natura,4.66,2026-04-11T00:00:00,Milan
CP0135,Conad,LAVAZZA FISH FINGERS PREMIUM,Lavazza,2.91,2026-04-22T23:16:00,Milan
CP0136,Conad,Still Water Premium,Sapori e Dintorni,1.2,2026-02-23T00:00:00,Milan
CP0137,Conad,Conad Kids Sparkling Water Premium,Conad Kids,1.24,2026-02-06T00:00:00,Milan
CP0138,Conad,Verso Natura Orange Juice Premium confezione,Verso Natura,1.45,2026-04-27T00:00:00,Milan
CP0139,Conad,Apple Juice Premium 0.75l,Petfriends,1.37,2026-03-27T00:00:00,Milan
CP0140,conad,Cola Premium 1.88l,Conad,1.05,2026-01-11T07:07:00,Milan
CP0141,Conad, Conad Kids Lemon Soda Premium ,Conad Kids,1.26,2026-04-14T00:00:00,Milan
CP0142,Conad,Petfriends Green Tea Premium confezione, Petfriends,1.13,2026-02-21T00:00:00,Milan
CP0143,Conad,Black Tea Premium,Verso Natura ,1.11,2026-04-28T00:00:00,Milan
CP0144,Conad,Conad Kids Dish Soap Premium confezione,Conad Kids,2.7,2026-01-14T00:00:00,Milan
CP0145,Conad,Petfriends Laundry Detergent Premium confezione,PETFRIENDS,3.26,2026-04-01T23:14:00,Milan
CP0146,CONAD,Toilet Paper Premium,Verso Natura,6.26,2026-01-19T00:00:00,Milan
CP0147,Conad,Kitchen Towels Premium 4pcs,De Cecco,5.57,2026-02-11T00:00:00,Milan
CP0148,Conad, Piacersi Multi Surface Cleaner Premium confezione,Piacersi,4.74,2026-01-07T20:30:00,Milan
CP0149,Conad,Bleach Premium 1.5l,Conad Kids,6.72,2026-04-22T15:40:00,Milan
CP0150,Conad,Verso Natura Shampoo Premium confezione,Verso Natura,3.64,2026-03-15T17:28:00,Milan
CP0151,Conad,Conditioner Premium 250ml,Petfriends,6.0,2026-04-11T00:00:00,Milan
CP0152,Conad, Hand Soap Premium 450ml,Conad Kids,2.92,2026-02-04T23:49:00,Milan
CP0153,Conad,Body Wash Premium,Verso Natura,5.61,2026-03-12T08:37:00,Milan
CP0154,Conad,Toothpaste Premium,Petfriends,3.29,2026-01-03T01:52:00,Milan
CP0155,Conad,Conad Mozzarella Bio,Conad,3.1,2026-01-06T01:13:00,Milan
CP0156,Conad,Piacersi Mozzarella di Bufala Bio,Piacersi,2.28,2026-03-12T00:00:00,Milan
CP0157,Conad,Fior di latte mozzarella Bio 200g,Conad Kids,2.44,2026-01-14T00:00:00,Milan
CP0158,Conad,Greek Yogurt Bio 255g, Granarolo ,2.34,2026-01-20T13:45:00,Milan
CP0159,Conad,Strawberry Yogurt Bio 2pcs,Petfriends,2.08,2026-02-13T08:29:00,Milan
CP0160,Conad,Plain Yogurt Bio 500g,Conad Kids,2.43,2026-02-21T00:00:00,Milan
CP0161,Conad,Whole Milk Bio 0.75l,Conad,3.14,2026-02-24T00:00:00,Milan
CP0162,Conad,Semi-skimmed Milk Bio 1l,piacersi,1.52,2026-03-20T00:00:00,Milan
CP0163,Conad,Conad Lactose Free Milk Bio,Conad,2.43,2026-03-04T14:35:00,Milan
CP0164,conad,Unsalted Butter Bio 250g, Sapori e Dintorni ,2.03,2026-02-22T00:00:00,Milan
CP0165,Conad,Salted Butter Bio,Sapori e Dintorni,1.78,2026-02-15T00:00:00,Milan
CP0166,Conad,Parmigiano Reggiano Bio 200g,Petfriends,2.53,2026-02-07T21:03:00,Milan
CP0167,Conad,Gorgonzola Bio,Rio Mare,1.83,2026-02-27T00:00:00,Milan
CP0168,Conad,Ricotta Bio 250g,Piacersi,2.18,2026-04-26T00:00:00,Milan
CP0169,Conad,Whole Wheat Bread Bio,Verso Natura,1.53,2026-04-23T05:53:00,Milan
CP0170,conad,Ciabatta Bio 300g,Piacersi,2.34,2026-02-16T00:00:00,Milan
CP0171,Conad,Conad Sandwich Bread Bio,Conad,2.03,2026-01-28T00:00:00,Milan
CP0172,Conad,Butter Croissant Bio,Mutti,3.48,2026-01-08T07:29:00,Milan
CP0173,Conad,Conad Chocolate Croissant Bio confezione,Conad,2.4,2026-01-14T00:00:00,Milan
CP0174,Conad,Conad Kids Chocolate Chip Cookies Bio confezione,Conad Kids,1.59,2026-04-12T21:05:00,Milan
CP0175,Conad,Digestive Biscuits Bio 400g,Conad Kids,3.4,2026-01-11T00:00:00,Milan
CP0176,Conad,Conad Cherry Tomatoes Bio,Conad,0.0,2026-04-11T08:10:00,Milan
CP0177,Conad,Petfriends Round Tomatoes Bio confezione,Petfriends,3.07,2026-01-19T00:00:00,Milan
CP0178,Conad,Iceberg Lettuce Bio,Petfriends,0.0,2026-02-08T00:00:00,Milan
CP0179,Conad,Verso Natura Rocket Salad Bio,Verso Natura,3.48,2026-01-30T03:31:00,Milan
CP0180,Conad,Golden Apples Bio 1.5kg,Sapori e Dintorni,2.51,2026-02-21T00:00:00,Milan
CP0181,Conad,Pink Lady Apples Bio,Barilla,3.14,2026-04-28T14:56:00,Milan
CP0182,Conad,Bananas Bio 1.5kg,CONAD,3.25,2026-04-04T00:00:00,Milan
CP0183,Conad,Potatoes Bio,Piacersi,1.76,2026-03-09T08:17:00,Milan
CP0184,Conad,Chicken Breast Bio 600g,Mulino Bianco,3.43,2026-04-06T12:01:00,Milan
CP0185,Conad,Verso Natura Chicken Thighs Bio,Verso Natura,0.0,2026-04-06T00:00:00,Milan
CP0186,Conad,Piacersi Minced Beef Bio confezione,Piacersi,5.66,2026-03-24T21:31:00,Milan
CP0187,Conad,Beef Steak Bio 300g,Petfriends,8.21,2026-01-21T16:22:00,Milan
CP0188,Conad,Galbani Prosciutto Cotto Bio confezione, Galbani,6.73,2026-03-02T03:30:00,Milan
CP0189,conad,Salame Milano Bio 150g,Piacersi ,8.12,2026-03-16T22:55:00,Milan
CP0190,Conad,Petfriends Spaghetti Bio confezione,Petfriends,4.21,2026-03-30T20:22:00,Milan
CP0191,Conad,Petfriends Penne Rigate Bio,Petfriends,2.39,2026-04-19T02:55:00,Milan
CP0192,Conad,Fusilli Bio,Verso Natura,0.0,2026-04-08T00:00:00,Milan
CP0193,Conad,Conad Carnaroli Rice Bio,Conad,3.52,2026-02-25T00:00:00,Milan
CP0194,Conad,Basmati Rice Bio 1kg,Verso Natura,3.64,2026-02-11T00:00:00,Milan
CP0195,Conad,Tomato Passata Bio 700ml,Mutti,1.88,2026-04-26T00:00:00,Milan
CP0196,Conad,Pesto Genovese Bio 237.5g,Conad Kids,3.89,2026-03-15T00:00:00,Milan
CP0197,Conad,Extra Virgin Olive Oil Bio,Petfriends,2.12,2026-03-22T11:10:00,Milan
CP0198,Conad,Verso Natura Sunflower Oil Bio,Verso Natura,3.07,2026-03-10T00:00:00,Milan
CP0199,Conad, All Purpose Flour Bio ,Ferrero,2.29,2026-01-20T00:00:00,Milan
CP0200,Conad,00 Flour Bio 1.25kg,Petfriends,2.39,2026-04-14T00:00:00,Milan
CP0201,CONAD,White Sugar Bio,Conad Kids,3.32,2026-02-28T00:00:00,Milan
CP0202,Conad,Brown Sugar Bio 1.25kg,Sapori e Dintorni,3.37,2026-01-11T00:00:00,Milan
CP0203,Conad,Ground Coffee Bio,Rio Mare,3.31,2026-01-02T07:05:00,Milan
CP0204,Conad,Coffee Beans Bio 500g,Sapori e Dintorni,4.08,2026-01-09T00:00:00,Milan
CP0205,Conad,Conad Kids Corn Flakes Bio confezione,Conad Kids,3.38,2026-04-14T00:00:00,Milan
CP0206,Conad,Muesli Bio,Verso Natura,4.55,2026-02-15T00:00:00,Milan
CP0207,Conad,Sapori e Dintorni Margherita Pizza Bio confezione,Sapori e Dintorni,4.76,2026-02-07T13:23:00,Milan
CP0208,Conad,Lavazza Vegetable Pizza Bio confezione,Lavazza,4.79,2026-01-31T00:00:00,Milan
CP0209,Conad,Sapori e Dintorni Frozen Peas Bio confezione ,Sapori e Dintorni,3.28,2026-01-05T00:00:00,Milan
CP0210,Conad,Piacersi Frozen Spinach Bio,Piacersi,2.93,2026-03-21T12:39:00,Milan
CP0211,Conad,Mulino Bianco Frozen Salmon Fillets Bio,Mulino Bianco,3.63,2026-01-14T00:00:00,Milan
CP0212,Conad,Ferrero Fish Fingers Bio confezione,Ferrero,4.66,2026-02-12T00:00:00,Milan
CP0213,Conad,Still Water Bio,Verso Natura,1.6,2026-02-01T00:00:00,Milan
CP0214,Conad,Sparkling Water Bio,Piacersi,2.1,2026-04-21T19:15:00,Milan
CP0215,Conad,Orange Juice Bio,Petfriends,2.24,2026-01-24T20:02:00,Milan
CP0216,Conad,Conad Kids Apple Juice Bio confezione,Conad Kids,2.49,2026-03-12T02:10:00,Milan
CP0217,Conad,Piacersi Cola Bio, Piacersi,0.99,2026-01-24T22:18:00,Milan
CP0218,Conad,Lemon Soda Bio,Conad,1.88,2026-02-12T00:00:00,Milan
CP0219,Conad,Petfriends Green Tea Bio,Petfriends,1.31,2026-04-11T00:00:00,Milan
CP0220,Conad,Black Tea Bio,Petfriends,1.0,2026-03-20T00:00:00,Milan
CP0221,Conad,Dish Soap Bio,Piacersi,3.23,2026-02-20T00:00:00,Milan
CP0222,Conad,Galbani Laundry Detergent Bio confezione,Galbani ,3.93,2026-02-08T00:00:00,Milan
CP0223,Conad,toilet paper bio 12pcs,Rio Mare,6.36,2026-02-25T07:41:00,Milan
CP0224,Conad,Parmalat Kitchen Towels Bio confezione,Parmalat,3.43,2026-04-04T00:00:00,Milan
CP0225,Conad,Verso Natura Multi Surface Cleaner Bio,Verso Natura,3.83,2026-03-21T00:00:00,Milan
CP0226,Conad,Bleach Bio,Sapori e Dintorni,3.99,2026-02-18T00:00:00,Milan
CP0227,Conad,Piacersi Shampoo Bio confezione,Piacersi,2.54,2026-02-14T00:00:00,Milan
CP0228,Conad,Conditioner Bio,Conad Kids,2.6,2026-02-17T00:00:00,Milan
CP0229,Conad,Mulino Bianco Hand Soap Bio confezione,Mulino Bianco,4.96,2026-01-17T11:34:00,Milan
CP0230,Conad,Verso Natura Body Wash Bio,Verso Natura,3.34,2026-01-22T00:00:00,Milan
CP0231,Conad,Toothpaste Bio 56.25ml,Sapori e Dintorni,4.74,2026-03-05T00:00:00,Milan
CP0232,Conad,Sapori e Dintorni Mozzarella Family Pack,Sapori e Dintorni,2.97,2026-01-10T00:00:00,Milan
CP0233,Conad,Mozzarella di Bufala Family Pack 125g,Conad,1.77,2026-03-30T00:00:00,Milan
CP0234,Conad,Rio Mare Fior di latte mozzarella Family Pack confezione,Rio Mare,3.0,2026-04-24T19:37:00,Milan
CP0235,Conad,Piacersi Greek Yogurt Family Pack,Piacersi,1.89,2026-04-27T00:00:00,Milan
CP0236,Conad,Strawberry Yogurt Family Pack,Sapori e Dintorni,1.6,2026-03-08T21:36:00,Milan
CP0237,Conad,Sapori e Dintorni Plain Yogurt Family Pack confezione,Sapori e Dintorni,1.41,2026-03-30T12:19:00,Milan
CP0238,Conad,Whole Milk Family Pack,Mulino Bianco,2.91,2026-02-25T00:00:00,Milan
CP0239,Conad,Semi-skimmed Milk Family Pack,Conad Kids,2.56,2026-01-19T00:00:00,Milan
CP0240,Conad,Barilla Lactose Free Milk Family Pack confezione,Barilla,2.25,2026-01-05T07:58:00,Milan
CP0241,Conad,Conad Kids Unsalted Butter Family Pack confezione,Conad Kids,3.02,2026-04-21T00:00:00,Milan
CP0242,Conad,Piacersi Salted Butter Family Pack confezione,Piacersi,2.18,2026-01-23T00:00:00,Milan
CP0243,Conad,Parmigiano Reggiano Family Pack 150g ,Petfriends,1.62,2026-01-05T00:00:00,Milan
CP0244,Conad,Gorgonzola Family Pack,Verso Natura,2.28,2026-01-20T00:00:00,Milan
CP0245,Conad,Ricotta Family Pack,Rio Mare,2.75,2026-04-21T16:50:00,Milan
CP0246,Conad,Piacersi Whole Wheat Bread Family Pack confezione,Piacersi,3.22,2026-01-20T00:00:00,Milan
CP0247,Conad,Lavazza Ciabatta Family Pack confezione,Lavazza,1.84,2026-01-18T00:00:00,Milan
CP0248,Conad,Sandwich Bread Family Pack 550g,Lavazza ,2.86,2026-04-14T00:00:00,Milan
CP0249,Conad,Butter Croissant Family Pack,Verso Natura,2.8,2026-03-05T00:00:00,Milan
CP0250,Conad,Chocolate Croissant Family Pack 7.5pcs,Sapori e Dintorni,2.05,2026-02-27T00:00:00,Milan
CP0251,Conad,Chocolate Chip Cookies Family Pack,Piacersi,2.85,2026-03-13T23:19:00,Milan
CP0252,Conad,Digestive Biscuits Family Pack,Sapori e Dintorni,2.22,2026-01-13T00:00:00,Milan
CP0253,Conad,Sapori e Dintorni Cherry Tomatoes Family Pack,Sapori e Dintorni,2.22,2026-01-14T09:02:00,Milan
CP0254,Conad,Round Tomatoes Family Pack 1.5kg,Aia,3.43,2026-04-14T00:00:00,Milan
CP0255,Conad,Iceberg Lettuce Family Pack 1.5pcs,Verso Natura,1.55,2026-03-05T05:48:00,Milan
CP0256,Conad,Conad Kids Rocket Salad Family Pack confezione,Conad Kids,3.08,2026-04-26T00:00:00,Milan
CP0257,Conad,PIACERSI GOLDEN APPLES FAMILY PACK CONFEZIONE,Piacersi,2.74,2026-02-05T00:00:00,Milan
CP0258,Conad,Conad Pink Lady Apples Family Pack,Conad,1.7,2026-03-17T00:00:00,Milan
CP0259,Conad,Parmalat Bananas Family Pack,Parmalat,2.58,2026-04-19T00:00:00,Milan
CP0260,Conad,Potatoes Family Pack 2kg,PETFRIENDS,1.95,2026-03-08T00:00:00,Milan
CP0261,Conad,Chicken Breast Family Pack 500g,Aia,3.71,2026-04-04T00:04:00,Milan
CP0262,Conad,Granarolo Chicken Thighs Family Pack,Granarolo,3.71,2026-01-18T03:54:00,Milan
CP0263,Conad,Conad Kids Minced Beef Family Pack confezione,Conad Kids,3.49,2026-01-13T00:00:00,Milan
CP0264,Conad,Beef Steak Family Pack,Piacersi,7.52,2026-04-27T00:00:00,Milan
CP0265,Conad,Verso Natura Prosciutto Cotto Family Pack confezione, Verso Natura ,3.62,2026-04-19T00:00:00,Milan
CP0266,Conad,Lavazza Salame Milano Family Pack,Lavazza,5.04,2026-02-17T14:01:00,Milan
